문장	여성/가족	남성	성소수자	인종/국적	연령	지역	종교	기타 혐오	악플/욕설	clean	개인지칭
똥푸산 새끼들 저런거 왜 안하나했다	0	0	0	0	0	1	0	0	0	0	0
홀리워터갓의 가호가 필요하다	0	0	0	0	0	0	0	0	0	1	0
세계분란은 다 일으키고 다니면서	0	0	0	0	0	0	0	0	0	1	0
어우 더러워 똥꼬충들	0	0	1	0	0	0	0	0	0	0	0
이렇게 할말이 없어지긴 오랜만이노	0	0	0	0	0	0	0	0	0	1	0
하루 100명씩 광화문 광장에서 교수형 시키는거 법으로 제정해야 함	0	0	0	0	0	0	0	0	1	0	0
팬티가 너무 젖어서 벗어 버렸다	0	0	0	0	0	0	0	0	1	0	0
돈 되겠네	0	0	0	0	0	0	0	0	0	1	0
한국남자는 남자도 아니고 똥꼬충과 같은 끔찍한 돌연변이다	0	1	1	0	0	0	0	0	0	0	0
Bgjykyk	0	0	0	0	0	0	0	0	0	1	0
성경을 읽고있기는 한데 그거달라고 간수들한테 행패부렸다는건 모르나부네 그냥 읽고있는건지 진짠지는 아무도모른다 착각질은그만	0	0	0	0	0	0	0	0	0	1	0
돼지고기 안들어간 맛난음식이 가득한데 남의나라에서 할랄타령하노	0	0	0	1	0	0	1	0	0	0	0
틀딱들 참여한다	0	0	0	0	1	0	0	0	0	0	0
개독이랑 똥꼬충이랑 자폭해라	0	0	1	0	0	0	1	0	0	0	0
원래 남자가 버릇없이 혼자 그런 거 먹고 다니는 거 아니다	0	1	0	0	0	0	0	0	0	0	0
여경대거 배치하는건 맞지 한여름에 뒤져봐라 여경씹년들	1	0	0	0	0	0	0	0	0	0	0
캬 멋지게 사네 가카맨키로	0	0	0	0	0	0	0	0	0	1	0
한남충들은 실좆인만큼 반비례해서 성욕이넘치는듯	0	1	0	0	0	0	0	0	0	0	0
나도 기독교 이지만 오라고 한다고 교회를 가는 성도들도 참 한심하다 이해가 안되는 시츄에이션 입니다	0	0	0	0	0	0	1	0	0	0	0
똥꼬충들은 에이즈 전파 주범이므로 질병관리 예방 차원에서라도연쇄살인마에 준하는 형벌을 가해야 한다고 본다	0	0	1	0	0	0	0	0	0	0	0
문재인찍고 토착왜구 물러나라 잘하게보이던데	0	0	0	1	0	0	0	0	0	0	0
국제결혼도 한몫한다봄 똥남아여자랑 결혼을 왜하는거냐	0	0	0	1	0	0	0	0	0	0	0
한국인이라면 태어날때부터 반중감정을 타고 남 학창시절에 같은 반에 못 생긴 애 놀릴때 중국인이라고 놀리는거처럼 누가 가르쳐주지 않아도 다들 중국에 대한 거부감과 혐오감을 느낌	0	0	0	1	0	0	0	0	0	0	0
레바논을 기역해라 기독교국가였던 나라가 이슬람이 들어오고 난 다음에 어떻게되었는지 지금은 내전으로 지옥이 되었다	0	0	0	0	0	0	1	0	0	0	0
구웨엑 토나온다이기 뭔놈의 조팔 2002년감성 도돌이표 지겹지도않나 지능이 장애수준이노	0	0	0	0	0	0	0	1	0	0	0
이래서 똥꼬충을 전부다 박멸해야한다는것이노 이기이기 꽁꼬충뒤져라이기야	0	0	1	0	0	0	0	0	0	0	0
뭐라도 주고 싶은데 일베는 안받아서 민주화줄께	0	0	0	0	0	0	0	0	0	1	0
인민 사상검증도 아니고 충격적이다 좆같은 세상	0	0	0	0	0	0	0	0	1	0	0
꼭 천국은 가야겠다 하시면 천주교 를 통해서 가세요 개독교 는 아닙니다	0	0	0	0	0	0	1	0	0	0	0
메갈메갈 민주화는 메오후다	1	0	0	0	0	0	0	0	0	0	0
씨발 개슬람 새끼들 좆미개	0	0	0	0	0	0	1	0	0	0	0
나랑 사귀자	0	0	0	0	0	0	0	0	0	1	0
하튼 우리는 당신들과 다르지않아요 하면서 일반인 코스프레는 오지는데 좀만 지들 심사에 뒤틀리면 소수자라 공격당한다며 피해자 코스프레는 오지지	0	0	1	0	0	0	0	0	0	0	0
설라도 관례인데 어쩌겄노	0	0	0	0	0	1	0	0	0	0	0
저새끼 짱깨집 혼자 배달해주고 그릇까지 찾아봐야 정신차리지	0	0	0	1	0	0	0	0	0	0	0
이젠 당당해졌어 씨발 빨리 이민가야지	0	0	0	0	0	0	0	0	1	0	0
2011년 6인조 밴드 걸그룹으로 데뷔 후 탈퇴2015년 2인조 걸그룹으로 재데뷔24세라는데 만 나이일테니 92년생동거중인 남자친구와 같이 재배하고 흡연	0	0	0	0	0	0	0	0	0	1	0
여자라고 치마를 입으라는것이 아니다 그논리면 남자라고 바지를 입어야한다는 논리와같다 남자들도 반바지에 티셔츠입고 출근하고싶다	0	0	0	0	0	0	0	0	0	1	0
역시 극좌파 pc 주의자들	0	0	0	0	0	0	0	0	1	0	0
운영자한테 말해서 본문에 청원 링크 박아라	0	0	0	0	0	0	0	0	1	0	0
안전하고 은혜로운 기도회가 되길 바랍니다	0	0	0	0	0	0	0	0	0	1	0
짱퀴벌레들 다 기어나오노	0	0	0	1	0	0	0	0	0	0	0
이제 일본이랑 우리나라빼곤 어디 돌아다니기 겁남	0	0	0	0	0	0	0	0	0	1	0
꽃이아니라 꽃뱀같다	1	0	0	0	0	0	0	0	0	0	0
둘째짤까지 보는데도 암 초기증상 나타나서 스크롤 쭉내렸다	0	0	0	0	0	0	0	0	1	0	0
세상이 미쳤네 교육할것이 없어서 동성애를 교육	0	0	1	0	0	0	0	0	0	0	0
쟤네들 다 달러챙겨왔을텐데	0	0	0	0	0	0	0	0	0	1	0
쌍도가 최강이노	0	0	0	0	0	1	0	0	0	0	0
섹스리스라 외도를 하는게 아니라외도를해서 섹스리스가 되는거그게 불륜이든 업소든	0	0	0	0	0	0	0	0	0	1	0
1박2일 아직 하냐	0	0	0	0	0	0	0	0	0	1	0
이거 보고 안철수 찍는다	0	0	0	0	0	0	0	0	0	1	0
2000년대에도 저렇게 선동 기가막히게 먹혔는데80년대 518때는 가관이었겠다	0	0	0	0	0	1	0	0	0	0	0
지랄이 풍년이네 다 꺼졌으면	0	0	0	0	0	0	0	0	1	0	0
좆족새끼들은 제발 좀 죽어	0	0	0	1	0	0	0	0	0	0	0
이건 진짜 충격적이었노 이기	0	0	0	0	0	0	0	0	0	1	0
지금바로 디지고 니네들이 말하는 천국가면 되겠네	0	0	0	0	0	0	1	0	0	0	0
난밟아서 뒈진줄알았는데	0	0	0	0	0	0	0	0	1	0	0
물질이 채워지기를 기도합니다	0	0	0	0	0	0	0	0	0	1	0
에휴 너련 실베에서 똥퍼오느라 고생이 많노	0	0	0	0	0	0	0	0	1	0	0
그거 직무유기 발언부분좀 올려주라	0	0	0	0	0	0	0	0	0	1	0
소주 5병 마시고 인사불성 되도 불가능	0	0	0	0	0	0	0	0	0	1	0
막짤자꾸 잘생겻다고 하는데 애미애비뒤진 개슬람새끼는 잘생겨봣자 개슬람일뿐이야 씨발년들아	0	0	0	0	0	0	1	0	0	0	0
갈라치기하려는 꼼수	0	0	0	0	0	0	0	0	1	0	0
아재개그가 외국에서도 통하냐	0	0	0	0	0	0	0	0	0	1	0
난 안철수 찍었는데	0	0	0	0	0	0	0	0	0	1	0
하여튼 씨발 김치새끼들 인프라는 좆도안되면서 서구권에서 한다면 무턱대고 따라가요	0	0	0	1	0	0	0	0	0	0	0
머가리에 진짜 들은거없나봄 말이되는소리를 좀하지	0	0	0	0	0	0	0	0	1	0	0
고소하면 되는데 뭐	0	0	0	0	0	0	0	0	0	1	0
같은 영국인인 살만 루시디처럼 개슬람 새끼들한테 또 오랫동안 살해협박에 시달릴지도 모르겠군	0	0	0	0	0	0	1	0	0	0	0
온가족들이 정신병자들이네	0	0	0	0	0	0	0	1	0	0	0
이건 옛날 소작농들이 간도땅가듯한국에서 최고 밑바닥 최하층민들이유행처럼 아메리카드림 품고 개나소나 기어들어 갔으니 그렇지그렇지만 대부분은 미국가서도 현실은 시궁창이지만	0	0	0	0	0	0	0	0	1	0	0
천주교와 기독교는 이 두 종교가 사라질때까지 까야 됨너무 많은 악행들을 저질러 왔음	0	0	0	0	0	0	1	0	0	0	0
성매매 피해자분들이시다저정도 보상은 해줘야지	0	0	0	0	0	0	0	0	0	1	0
맘충년들의 로망 장노도	1	0	0	0	0	0	0	0	0	0	0
저건 앢윾보수다 앢윾보수	0	0	0	0	0	0	0	1	0	0	0
스윗 오타인줄 알았는데 스윙 맞네	0	0	0	0	0	0	0	0	0	1	0
김치와 틀탁은 뒤져야 한다는게 여기서 나오네	1	0	0	0	1	0	0	0	0	0	0
200이면 하룻밤 보짓값으로 벌 수 있는거 아니냐	1	0	0	0	0	0	0	0	0	0	0
보지들에게 투표권이니 참정권 따위 권리를 주니까 이런 일이 벌어지는 거임명심해라 가축에게 권리는 없다	1	0	0	0	0	0	0	0	0	0	0
특이점은 온다	0	0	0	0	0	0	0	0	0	1	0
동성애자 두둔좀 그만하시요 이나라세금 다축나겠으니	0	0	1	0	0	0	0	0	0	0	0
무슬림 잡아다 삼일 굶겨놓고 눈 앞에서 삼겹살 구워다가 입에 들이밀면 어떤 반응을 보일까	0	0	0	1	0	0	1	0	0	0	0
그냥 다 지 하고싶은데로	0	0	0	0	0	0	0	0	0	1	0
아따 우덜 고장으 미풍양속 세시풍속 생활스뽀쓰인데외지인들이 겁박하려 한당게슨상님 계실즉엔 이런일 읎었는디	0	0	0	0	0	1	0	0	0	0	1
45년은 좀 에바다	0	0	0	0	0	0	0	0	0	1	0
하 씨발 진짜 저새끼 누가 안죽여주나	0	0	0	0	0	0	0	0	1	0	0
나련도 사회전체를 분해해서 생각하는 것에 익숙했는데	0	0	0	0	0	0	0	0	0	1	0
솔직히 2000년대 제일 파급력 큰 한국정치인은이인제 저 씹새끼일듯	0	0	0	0	0	0	0	0	1	0	0
역시 찐따는 화낼때도 좀 찐따 같음	0	0	0	0	0	0	0	0	1	0	0
부캐동원 2유감	0	0	0	0	0	0	0	0	0	1	0
이세상에 중국인 이슬람 새끼 아프리카 새끼들은 없어져야함	0	0	0	1	0	0	0	0	0	0	0
그게 왜 맘충이야 적당히 갖다붙여야지	0	0	0	0	0	0	0	0	0	1	0
인공적인건 언젠가는 도태되는게 자연의 섭리 호랑이가 채식한다고 토끼가 될수는 없다	0	0	0	0	0	0	0	0	0	1	0
쟤 월드컵 독일전 후로 테러 엄청 당하던데 불쌍하드라	0	0	0	0	0	0	0	0	0	1	0
똥꼬충들은 외국으로 가라 역겹다	0	0	1	0	0	0	0	0	0	0	0
아진짜 시발새끼들	0	0	0	0	0	0	0	0	1	0	0
기독교도 목사 금혼과 교회 사유화 금지 시켜야 한다 죄다 돈독이 올랐어	0	0	0	0	0	0	1	0	0	0	0
진짜 목사님이시네요	0	0	0	0	0	0	0	0	0	1	0
으 씨팔 역겨운 호모새끼	0	0	1	0	0	0	0	0	0	0	0
뉴스도나오고 세상망신 돈 몇푼에인생 잼있겠다	0	0	0	0	0	0	0	0	1	0	0
중국이 사라지지 않는한 다른 돌연변이가 나올꺼임	0	0	0	1	0	0	0	0	0	0	0
굴러온 틀니가 박힌 일게이들 빼내노	0	0	0	0	1	0	0	0	0	0	0
색눌당 클라스 좆꼴페미당	1	0	0	0	0	0	0	0	0	0	0
어차피 정지시켜도 또만들고 또만들고 유튜브로 돈안벌어도 투네이션으로 돈땡겨서 이제 정지시켜도 의미없는거같다	0	0	0	0	0	0	0	0	1	0	0
봇이 3일에 한번 타작	1	0	0	0	0	0	0	0	0	0	0
노무쿤 역겹게 생겼노 하루빨리 재기시켜라이기야	0	0	0	0	0	0	0	0	1	0	0
십자가보면 태극기가 연상되지	0	0	0	0	0	0	0	0	0	1	0
탁구공 몇개까지 가능할까	0	0	0	0	0	0	0	0	0	1	0
안철수가 한 수 위네	0	0	0	0	0	0	0	0	0	1	0
저때는 군인 아저씬데 지금은 같은나이인데도 시발 그냥병신애새끼똥송충들 전쟁이고 나발이고 밟으면 흐에엥 하고 질질 짤것같은 새끼들	0	0	0	1	0	0	0	0	0	0	0
2베 그리고 그 정도로 쓸 수 있으면 토플 라이팅 못해도 20이상은 받는 문장력임	0	0	0	0	0	0	0	0	0	1	0
안예쁜 자댕이들은 갈좆구멍이랑 짜장후장에 톱이랑 연필 백개씩 쑤셔놓고 죽여버리고 싶다	0	1	0	0	0	0	0	0	0	0	0
불쌍한 마약상에게도 지원금 줘라 씨발롬들아	0	0	0	0	0	0	0	0	1	0	0
열등감 가득한 돼지들	0	0	0	0	0	0	0	0	1	0	0
급식충새끼들보다 저양놈새끼가 우리나라 더 잘알거다	0	0	0	1	1	0	0	0	0	0	0
맛있겠다 잘 먹어	0	0	0	0	0	0	0	0	0	1	0
낙태도 엄청해대고	0	0	0	0	0	0	0	0	0	1	0
배현진 크런치	0	0	0	0	0	0	0	0	0	1	0
나의 오함마를 가져오너라	0	0	0	0	0	0	0	0	0	1	0
이제 다문화애들이 절반인 시대가올텐데 그때가서도차별이될까	0	0	0	1	0	0	0	0	0	0	0
그러니깐 외국사는 새끼들이 한국와서 존나 잘먹고 잘사는거 아니냐 맨날 밤늦게 새벽까지 술처먹고 돌아댕겨도 안전한 나라가 한국말고 또 있냐 이미 거기서 끝임	0	0	0	0	0	0	0	0	1	0	0
이건 노키즈가 아니고 개념상실부모 출입금지라 봐야 한다	0	0	0	0	0	0	0	0	0	1	0
이러나 저러나 빡대가리 어린 김치년들은 사기쳐먹기 딱 좋은 대상인듯	1	0	0	0	1	0	0	0	0	0	0
존나 열받네 진짜 씨발 필리핀년	0	0	0	1	0	0	0	0	0	0	0
역시 냄져가 못벌면 보지대장이 푼돈에 집착하게 되노	0	1	0	0	0	0	0	0	0	0	0
대림동 이슬람 애들 없단다 100프로 짱깨지 팩트만 적어라 카더라식으로 적어놓지 말고	0	0	0	1	0	0	1	0	0	0	0
키크고 잘생긴 젊은 우파가 많아져야 함 1년에 여자 10명씩은 전향 시킬 수 있다 나는 올해 3표 확보 했다	1	0	0	0	0	0	0	0	0	0	0
저긴시발오나홀 야동 야애니 야겜 망가 다 있고낙원이야	0	0	0	0	0	0	0	0	1	0	0
시대가 달라졌고 생각은 그보다 훨씬 큰 폭으로 바뀌었음	0	0	0	0	0	0	0	0	0	1	0
문재인이 개슬람을 옹호합니다	0	0	0	0	0	0	1	0	0	0	0
랟펨 동아리 멋지노	0	0	0	0	0	0	0	0	0	1	0
다들 그렇게 사이좋게 자폭 했으면	0	0	0	0	0	0	0	0	1	0	0
이래서 난민 개슬람새끼들은 안 돼	0	0	0	1	0	0	1	0	0	0	0
고려장이 답이노 늙은 자댕이는 추잡하고 냄새나고 썩은내밖에 안나노 자댕이가 주름살이 지는 나이까지 살아있는게 정상적인 사회는 아니노	0	1	0	0	1	0	0	0	0	0	0
누가보면 한국이 저년잡고있는지알겠네 어서이상한게 한국에기어들어와서 별참	0	0	0	1	0	0	0	0	0	0	0
북핵이냐 채가넘 문제냐	0	0	0	0	0	0	0	0	0	1	0
아니씨발 꼭 티를내요 좋으면니들끼리몰래하세요 씨발련들아 뭘존중해달라느니이해하달라느니개소리쳐싸지말고 진짜로 제 눈앞에 나타난다면 맥주병으로 대가리 존나 깨드리겠습니다 게이씨발련들아	0	0	1	0	0	0	0	0	0	0	0
게이샛기들 사용하는 방법은 딱 하나임 수용같은곳에 싸그리 정조대 채워서 쳐넣고 문재인 이인영 이런 좌빨갱이들 묶어서 그날하루만 정조대 빼줘야함	0	0	1	0	0	0	0	1	0	0	1
코로나 독감	0	0	0	0	0	0	0	0	0	1	0
비종교인으로써 이런 사람이 참된 종교인 참된 목사라 생각합니다	0	0	0	0	0	0	0	0	0	1	0
틀딱이 요즘시대 처신방법을 모르네년들은 그림자 처럼 취급해야하는데그럼 지가 알아서 이건 어떻게 합니까 하고 물어보려고붙는다아님 아예 쌩까고 살면됨	0	0	0	0	1	0	0	0	0	0	0
반중 사상 강화해서 조선족과 오짱들은 모조리 척결해야한다	0	0	0	1	0	0	0	0	0	0	0
신천지들 보내서 다 포섭해라 이슬람보단 낫겠지	0	0	0	0	0	0	1	0	0	0	0
멧돼지 보소	0	0	0	0	0	0	0	0	0	1	0
똥꼬충들 극혐	0	0	1	0	0	0	0	0	0	0	0
떼쓰면 다 되는 것인가	0	0	0	0	0	0	0	0	0	1	0
이슬람짱깨조선족전라도는 싹다 어디 섬에 가둬놓고 섬전체를 불태워서 태워죽여야된다	0	0	0	1	0	1	1	0	0	0	0
진짜 성소수는 다 병이고 불로 정화해야한다	0	0	1	0	0	0	0	0	0	0	0
이슬람샤끼들 말에 선동당허기 좋냉 종교적이거나 세상벚에 회의적이면 빠질듯	0	0	0	0	0	0	1	0	0	0	0
십자가로 대가리 후리고 싶네 어우	0	0	0	0	0	0	0	0	1	0	0
남성이 여성이 될수는 없다는데여성이 남성이 될수는 있는거같다짤 보고 그런 생각이 들었다	0	0	0	0	0	0	0	0	0	1	0
아나운서 이쁘다 좆나 매력적이네	0	0	0	0	0	0	0	0	0	1	0
말투에서 돼지가 보이노	0	0	0	0	0	0	0	0	1	0	0
노무현김대중문재인박원순	0	0	0	0	0	0	0	0	0	1	0
후장개통해주고싶은 미성년자지있다이기야 깔깔	0	1	0	0	0	0	0	0	0	0	0
이런걸 보면 참 인간은 불완전한 존재일수밖에 없구나 이 생각만 든다	0	0	0	0	0	0	0	0	0	1	0
저정도면 사생활 침해다	0	0	0	0	0	0	0	0	1	0	0
2자회담이랑 채동욱 경질이랑 맞바꾸자	0	0	0	0	0	0	0	0	0	1	0
뭐라노 매미니즘자지가 풉	0	1	0	0	0	0	0	0	0	0	0
그냥 아닥하고 조용히 살어라	0	0	0	0	0	0	0	0	1	0	0
대전사는 라도같다	0	0	0	0	0	1	0	0	0	0	0
좆경들이 이정도로 멍청할줄은 몰랐노 샹 내 69만원	0	1	0	0	0	0	0	0	0	0	0
어차피 빨갱이한테 나라먹힐꺼고 무슬람 좆족 똥남아들도 본국안가고 버티면 여기서 학살당하니까상관없다	0	0	0	1	0	0	1	1	0	0	0
내가보기엔 페미계 애들이 풀발기한것 같든데지들 아는거 나와서	1	0	0	0	0	0	0	0	0	0	0
완전 그곳	0	0	0	0	0	0	0	0	0	1	0
맞노 세상에는 어차피 수많은 논리들이 존재하기 때문에 맞고 그름이란 이론적으로 얼마든지 뒤집을수 있노 논리가 아니라 자기한테 이득가는 대로 가는게 진짜 맞는거노 내가 정한것도 아닌 도덕적 잣대 주입받고 그거에 맞춰살려고 끙끙 대고하는거는 개돼지 맞노	0	0	0	0	0	0	0	0	1	0	0
902 새끼웜년인데 봊나 고맙노	0	0	0	0	0	0	0	0	1	0	0
진안촌놈 한명더 추가요 황도를 김치에 싸서 드셔보세요	0	0	0	0	0	1	0	0	0	0	0
프랑스는 병신된지 오래된 국가	0	0	0	1	0	0	0	0	0	0	0
죽기전에 꼬추 보여주고 가	0	1	0	0	0	0	0	0	0	0	0
왜 먹다가 토했냐	0	0	0	0	0	0	0	0	1	0	0
너는 나한테 의존하는 김치녀	1	0	0	0	0	0	0	0	0	0	0
동성애는 빠따 몇대 맞으면 낫는다	0	0	1	0	0	0	0	0	0	0	0
한남리랑 스시좇 같다고하면서 한남 올려치기좀 하지마라 씨발	0	1	0	0	0	0	0	0	0	0	0
창조의 질서를 따릅시다	0	0	0	0	0	0	0	0	0	1	0
근데 저것도 없어질 직군이라 안타깝네요	0	0	0	0	0	0	0	0	0	1	0
얍실한 saeki	0	0	0	0	0	0	0	0	1	0	0
지금 저지랄 했으면 영웅됐음	0	0	0	0	0	0	0	0	0	1	0
이런 글 퍼오는 이유를 모르겠음 저런걸로 페미 감별도 안 될 뿐더러 페미면 어쩔 건데요 스토킹이라도 할 건지	0	0	0	0	0	0	0	0	0	1	0
나 웜련은 모쏠아다여도 한남 자장부랄 터트리고 싶다 이기	0	1	0	0	0	0	0	0	0	0	0
대줘서 그런거 아니겠노 양자지한테 후장 개통당하고 그맛 못잃어서 걸레창남들	0	1	0	1	0	0	0	0	0	0	0
238 한글 자막 설정하면 한국어 뜨노	0	0	0	0	0	0	0	0	0	1	0
진심 저런맘충이 있다면 애들 받지말아야지	1	0	0	0	0	0	0	0	0	0	0
삑 합성입니다 실제로 검색하면 안나와요 여러분	0	0	0	0	0	0	0	0	0	1	0
팔다리 묶어놓고 30일동안 맨밥에 김치만 쳐먹이면 정신차리려나	0	0	0	0	0	0	0	0	1	0	0
개독새끼들이 박정희를 재림예수로 보고 쭉쭉빠는구나	0	0	0	0	0	0	1	0	0	0	1
덕담 고맙노	0	0	0	0	0	0	0	0	0	1	0
모든 일이 잘 된게 하나님이 도와준거라는 사장님이 생각나네요 어렵고 힘든 일들 누가 다 해냈는데 그 공로는 하나님께 돌아갔어요	0	0	0	0	0	0	0	0	1	0	0
K시간끌기	0	0	0	0	0	0	0	0	1	0	0
매국노일수록 홍어나 좌좀일 가능성이 아주높지	0	0	0	0	0	1	0	0	0	0	0
아무리 경제가 어렵다고 국가 아이덴티티를 잃어버리면 그게 나라냐 잡종 국가지	0	0	0	0	0	0	0	0	1	0	0
니돈으로 치료해라	0	0	0	0	0	0	0	0	1	0	0
뭐 그런걸가지고 바람직한거 아닌가	0	0	0	0	0	0	0	0	0	1	0
대한민국 최고입니다 정말 자랑스럽습니다 우리 대통령님 정말 잘 하십니다 코로나 빨리 종식했으면 합니다	0	0	0	0	0	0	0	0	0	1	0
빌리어즈tv 광고임	0	0	0	0	0	0	0	0	0	1	0
고마해라도 억양에따라 의미가바뀜	0	0	0	0	0	0	0	0	0	1	0
경상도 할배일듯	0	0	0	0	1	1	0	0	0	0	0
이지경이 되었는데 현 정권에 아직까지도 충성하는 한남은 레알 정신질환임이 분명함	0	1	0	0	0	0	0	0	0	0	0
결혼 하지 말아야지 씨발 32면 곧 폐경인데	1	0	0	0	0	0	0	0	0	0	0
고아노 아직도 하는새끼가 있노	0	0	0	0	0	0	0	0	1	0	0
기독교를 없애야 합니다	0	0	0	0	0	0	1	0	0	0	0
나베는 머 떳떳 한 것도 없는디	0	0	0	0	0	0	0	0	0	1	0
딸 가슴 존나크네 데려가고싶다	1	0	0	0	0	0	0	0	0	0	0
자들자들 떨어봤자 바지락이 맛조개 될리가 있노	0	1	0	0	0	0	0	0	0	0	0
일러스트레이터 밥줄 끊겼네	0	0	0	0	0	0	0	0	0	1	0
강성범은 전라도이기 이전에 싸이코패스 관상	0	0	0	0	0	1	0	0	0	0	0
페미는 정신병으로 분류하여 강제적인 치료를 받게 해야한다	1	0	0	0	0	0	0	0	0	0	0
캡쳐한 게 대단하노	0	0	0	0	0	0	0	0	0	1	0
난 시발 집값 폭등전 존만한 아파트라도 사논게 천운이었음 이거라도 없었음 지금 운지했을듯	0	0	0	0	0	0	0	0	1	0	0
내가 여자라면 저 문구 보고 더 결혼 말릴 것 같은데	0	0	0	0	0	0	0	0	0	1	0
어 맨날 범죄 문제를 남녀문제로 몰고 가는게 페미야	1	0	0	0	0	0	0	0	0	0	0
20년후 부턴 틀니 구울들만 바글거리는 노인나라됨	0	0	0	0	1	0	0	0	0	0	0
미친소리 좀 하지마라	0	0	0	0	0	0	0	0	1	0	0
늙은 보지 교사극혐 3종셋트늙은 보지교사한테 좋은 기억 하나도 없다	1	0	0	0	1	0	0	0	0	0	0
앂벌어지는 소리	0	0	0	0	0	0	0	0	0	1	0
하 뭔 젠더야 이 멍청한 기레기야 하여튼 페미 묻으면 정상적인게 없다	1	0	0	0	0	0	0	0	0	0	0
그냥 저기 강원도쪽에 조선족특별자치구 만들어서 못나오게 했으면좋겠다	0	0	0	0	0	1	0	0	0	0	0
