sentence	abuse	hate	clean	blame	anger	frustration	praise	order
이거 이렇게 하면 되잖아	0	0	1	0	0	0	0	0
이거 이야	0	0	1	0	0	0	0	0
이거 이야 가만히 있어	0	0	0	0	0	0	0	1
이거 이쪽으로 오는거 아냐	0	0	1	0	0	0	0	0
이거 인형 안에 가방 있으신 분들 이거 좀 챙겨주세요	0	0	0	0	0	0	0	1
이거 일단 탑을 쌓아서 여기로 점프 뛰어 넘어가자	0	0	0	0	0	0	0	1
이거 있다	0	0	1	0	0	0	0	0
이거 자 됐어	0	0	1	0	0	0	0	0
이거 자기 자리에서만 해	0	0	0	0	0	0	0	1
이거 작전 자 오른쪽 오른쪽 보면서 넘어가 넘어가 넘어가 오른쪽 좀 봐주세요	0	0	0	0	0	0	0	1
이거 잘했어	0	0	0	0	0	0	1	0
이거 잠깐만	0	0	0	0	0	0	0	1
이거 잠깐만 이거 보고 가자	0	0	0	0	0	0	0	1
이거 잠깐만 잠깐만 한 사람씩 먹어야 돼	0	0	0	0	0	0	0	1
이거 잠깐만요 지나갑니다	0	0	0	0	0	0	0	1
이거 잡아당겼어	0	0	1	0	0	0	0	0
이거 잡야하는거야	0	0	1	0	0	0	0	0
이거 장담하건대 나한테 안 오다	0	0	1	0	0	0	0	0
이거 장력 있지않아 앞으로 땡겨 가 살려 살리라고 그래	0	0	0	0	0	0	1	0
이거 재미있겠다	0	0	1	0	0	0	0	0
이거 재밌네	0	0	1	0	0	0	0	0
이거 재밌대	0	0	1	0	0	0	0	0
이거 저만 새끼도 있음	1	0	0	0	0	0	0	0
이거 저희 딸포예요	0	0	1	0	0	0	0	0
이거 절약당했어	0	0	1	0	0	0	0	0
이거 점프 게이지 있어야 돼	0	0	0	0	0	0	0	1
이거 점프 되잖아	0	0	0	0	0	0	0	1
이거 접니다	0	0	1	0	0	0	0	0
이거 제가 가고 다음 오고	0	0	0	0	0	0	0	1
이거 제가 가고 다음 오고 어	0	0	0	0	0	0	0	1
이거 조심	0	0	0	0	0	0	0	1
이거 조심해	0	0	0	0	0	0	0	1
이거 조심해야 돼	0	0	0	0	0	0	0	1
이거 존나 커	1	0	0	0	0	0	0	0
이거 좀 논란이 있겠는데	0	0	1	0	0	0	0	0
이거 좀 봐봐	0	0	0	0	0	0	0	1
이거 좀 앞으로 좀 이렇게 하죠	0	0	1	0	0	0	0	0
이거 좀 촘촘하게 촘촘하게 세요	0	0	1	0	0	0	0	0
이거 좋다	0	0	0	0	0	0	1	0
이거 주황색이다	0	0	1	0	0	0	0	0
이거 줄 좀 감아놔	0	0	1	0	0	0	0	0
이거 줄게요	0	0	1	0	0	0	0	0
이거 줄넘기다 줄넘기 이자 얍 [유저] [유저] 제일 못하는 애가 앞이 맞아 이거는 이거는 굳이 굳이 [유저] 를 하지 않아도 이거 못 깬다고 아 아 아 서랭 한 번은 봐준다	0	0	0	0	0	0	1	0
이거 진짜	0	0	1	0	0	0	0	0
이거 진짜 너무 무서워	0	0	1	0	0	0	0	0
이거 진짜 됐다	0	0	1	0	0	0	0	0
이거 진짜 안 됐으면 좋겠다	0	0	1	0	0	0	0	0
이거 진짜 왕할아버지 이거잖아	0	0	1	0	0	0	0	0
이거 진짜 잘못한듯	0	0	0	1	0	0	0	0
이거 진짜 존나 나긴 한다	1	0	0	0	0	0	0	0
이거 진짜 황금났다 오 [유저] 쉽구만 밟으면 안 돼	0	0	0	0	0	1	0	0
이거 진짜님 오 한참 보드라서 이건 좀 재밌다	0	0	1	0	0	0	0	0
이거 진짜야	0	0	1	0	0	0	0	0
이거 최대한 안 눌러야 된다	0	0	0	0	0	0	0	1
이거 치킨이 여기 막으려고 생각하는 것 같고요 여기서 일로 가서 일로 올라가서 이렇게 가서 이렇게 점프해서 이렇게 갈 생각인 것 같아요 제가 보니까	0	0	0	0	0	0	0	1
이거 콩콩 님이 선행위를 끌고 마지막 사람만 너무 잡힌다	0	0	1	0	0	0	0	0
이거 쿨하게 나가야 돼	0	0	0	0	0	0	0	1
이거 크포 가야지	0	0	0	0	0	0	0	1
이거 큰일 났다	0	0	0	0	0	1	0	0
이거 키하면 되잖아	0	0	1	0	0	0	0	0
이거 타는구나	0	0	1	0	0	0	0	0
이거 타이밍이 있는거 같은데	0	0	1	0	0	0	0	0
이거 탭 누르면은	0	0	1	0	0	0	0	0
이거 탭자 아 탭키도 있어 탭키 탭키는 뭐야	0	0	0	0	1	0	0	0
이거 파란색 너잖아	0	0	1	0	0	0	0	0
이거 파피 이거 여기까지	0	0	1	0	0	0	0	0
이거 펼쳐보자 우리 별모양이 나올지도 몰라 들어가 들어가 별모양 별모양 별모양 만들었어	0	0	0	0	0	0	0	1
이거 풀룸상으로 써도 아직 16분이야 그렇죠	0	0	1	0	0	0	0	0
이거 하고 진짜 마무리하면 깔끔하잖아	0	0	1	0	0	0	0	0
이거 하나를 잡아서 혹시 여기다 거는 거인가	0	0	0	0	0	0	0	1
이거 하나씩 해서 세워야 되나봐	0	0	0	0	0	0	0	1
이거 하면 어떻게 될까요	0	0	0	0	0	1	0	0
이거 한 명 한 명이 되는 거 아냐	0	0	1	0	0	0	0	0
이거 한 명씩	0	0	1	0	0	0	0	0
이거 한 명씩 한 명씩 한 명씩	0	0	1	0	0	0	0	0
이거 한 명이라고 인식할 수 있단 말이지	0	0	1	0	0	0	0	0
이거 한 바퀴 돌려야되나봐 일단 올라와봐	0	0	0	0	0	0	0	1
이거 한 반 정도 공 굴러갔을 때 미리 가야될 거 같애	0	0	0	0	0	0	0	1
이거 한 번 보자 어떻게 되는지 내려가는 거 같은데 저거 저 막대기 아 저것이 간다고	0	0	0	0	0	1	0	0
이거 한 번 피할게요	0	0	1	0	0	0	0	0
이거 한 번에 가야돼	0	0	0	0	0	0	0	1
이거 한 번에 다 움직이면 안돼	0	0	0	0	0	1	0	0
이거 한 번에 선 아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아 파를 잘못 들였어	0	0	0	0	1	0	0	0
이거 한 판 더 하는데 1등 한 사람 제가 치킨 사드리겠습니다	0	0	0	0	0	0	0	1
이거 한명 더 있어야 될거 같은데 이거 아님	0	0	1	0	0	0	0	0
이거 한명이 계속 밀면 안밀리지 않나	0	0	1	0	0	0	0	0
이거 한명이라도 죽으면은 그냥 게임 끝나는데 지금 죽을일이 없어	0	0	1	0	0	0	0	0
이거 한번 해볼까	0	0	0	0	0	0	0	1
이거 한번 해봐	0	0	0	0	0	0	0	1
이거 한줄 또 아 그거다 2번 형님 순서대로 안해도 되겠다	0	0	0	0	0	0	0	1
이거 할 거인데 이렇게 하자 [유저] 랑 나랑은 그냥 바로 시작하자마자 우리 거 누르고 나머지는 알아서 하세요	0	0	0	0	0	0	0	1
이거 할 수 있었는데	0	0	1	0	0	0	0	0
이거 할 수 있었는데 와	0	0	0	0	0	0	0	1
이거 할아버지인가	0	0	0	0	0	0	0	1
이거 해 하지 마 해 하지 말고 야 앞에 사람이 점프하는 거 같으면 두 번째 사람이 눌러 그냥 그것이 맞아 그거를 모르겠다니까	0	0	0	0	0	0	1	0
이거 해봐요 붕대 해봐요 피 있어요	0	0	0	0	0	0	0	1
이거 해야 되나봐	0	0	0	0	0	0	0	1
이거 해야 되는 거야	0	0	0	0	0	0	0	1
이거 했으면은 박수 칠 때 떠나 빨리	0	0	0	0	0	0	0	1
이거 헝그리가 점점 사라진다	0	0	0	0	0	0	0	1
이거 협동 게임인 거 알아	0	0	1	0	0	0	0	0
이거 혹시	0	0	1	0	0	0	0	0
이거 화살표가 안보여 쳐다봐	0	0	0	0	0	0	0	1
이거가 그러니까	0	0	0	0	0	0	0	1
이거까지 깼어	0	0	1	0	0	0	0	0
이거나 먹으라고하니 이새끼야 이거 마지막	1	0	0	0	0	0	0	0
이거는 가만히 있는 사람이 이겨요	0	0	0	0	0	0	0	1
이거는 같이 하면은 안 좋아진다	0	0	0	0	0	0	1	0
이거는 근데 은근히 쉬운 편이야	0	0	1	0	0	0	0	0
이거는 깨라는 하늘의 의심구인거야	0	0	1	0	0	0	0	0
이거는 나도 못 들어가고 치킨도 못 들어가게 해야 돼	0	0	0	0	0	0	0	1
이거는 날라다니지 마세요	0	0	1	0	0	0	0	0
이거는 네가 상관없다고 해서 눌렀잖아	0	0	0	0	0	0	0	1
이거는 많이 해봤다	0	0	0	0	0	0	0	1
이거는 뭐 근데 너무 쉬운데 오케이 오 잘하는데 아이고 나쁘지 않은데	0	0	0	0	0	1	0	0
이거는 뭐야 잠깐만 한 명씩 한 명씩 한 명씩 한 명씩 한 명씩 얘들아	0	0	0	0	1	0	0	0
이거는 솔직히 장난이 아니라 실력이잖아	0	0	1	0	0	0	0	0
이거는 순서대로 될 거 같은데 점프를	0	0	0	0	0	0	0	1
이거는 아니야	0	0	1	0	0	0	0	0
이거는 오프라인 올려라	0	0	1	0	0	0	0	0
이거는 왜 안 했을까	0	0	1	0	0	0	0	0
이거는 이제 뭐 숨기는 거고 나만 알고 역할 카드 같은 거구나	0	0	1	0	0	0	0	0
이거는 제가 먼저 가고 어	0	0	0	0	0	0	0	1
이거는 해보면 알겠죠	0	0	0	0	0	0	0	1
이거다 세 번째 점프할 때 꾹 눌러야 돼	0	0	0	0	0	0	0	1
이거라고 어 한잔해 한잔해 슛 슛 열어 열어 열어 야 이 쓰레기야	1	0	0	0	0	0	0	0
이거를 그니까 우리가 저기로 다시 가야돼	0	0	0	0	0	0	0	1
이거를 누구 한명 머리위에 올려가지고 막아야되는거인가	0	0	0	0	0	0	0	1
이거를 모르나	0	0	1	0	0	0	0	0
이거를 밟아줘야 될 거 같은데	0	0	1	0	0	0	0	0
이거를 방향을 돌려야 될 거 같아	0	0	1	0	0	0	0	0
이거를 아 아 아 한 명 밑에 넣어야지 머리 조심해 누나 잘 씌워요	0	0	0	0	0	0	0	1
이거를 이제 여기다가 달아버리면 이거 뭐	0	0	0	0	0	0	0	1
이거를 일렬로 위에 쌓아	0	0	1	0	0	0	0	0
이거를 지금 쓰지 말고 그냥 우리끼리 올라가서 살리는 것이 나을 수도 있어	0	0	0	0	0	0	0	1
이거만 아	0	0	1	0	0	0	0	0
이거야 누군지 고르는 거인가 봐	0	0	0	0	0	0	0	1
이거야 바로 이거야	0	0	1	0	0	0	0	0
이거야 이거	0	0	1	0	0	0	0	0
이거야 좋았어	0	0	0	0	0	0	1	0
이거에 안 맞을 수 있잖아	0	0	1	0	0	0	0	0
이건 그냥 갖다 버린 거잖아	0	0	1	0	0	0	0	0
이건 근데 깔이 뭐야	0	0	0	0	1	0	0	0
이건 깰 거 같아	0	0	1	0	0	0	0	0
이건 끝났다	0	0	0	0	0	1	0	0
이건 내려야 돼	0	0	1	0	0	0	0	0
이건 내릴게요	0	0	1	0	0	0	0	0
이건 너무 무섭잖아	0	0	1	0	0	0	0	0
이건 됐다 이건 오 이번엔 넉넉한데	0	0	1	0	0	0	0	0
이건 둘이 세야	0	0	1	0	0	0	0	0
이건 뭐냐	0	0	1	0	0	0	0	0
이건 뭐냐 이거 어떡하냐	0	0	1	0	0	0	0	0
이건 뭐야	0	0	0	0	1	0	0	0
이건 뭐죠	0	0	1	0	0	0	0	0
이건 뭐하는 거인지 모르겠어	0	0	1	0	0	0	0	0
이건 미안할게	0	0	1	0	0	0	0	0
이건 빨리 눌렀어	0	0	0	0	0	0	0	1
이건 선풍기 끝나고 움직여도 돼	0	0	1	0	0	0	0	0
이건 쉬운데	0	0	1	0	0	0	0	0
이건 쉽다	0	0	1	0	0	0	0	0
이건 실패하지 말자	0	0	1	0	0	0	0	0
이건 아냐 아냐 아냐 [유저] 마 [유저] 마 아냐 아냐 그냥 내비둬 그냥 내비둬 야 잠깐만 이거 각도 아 이거 속도 붙어야 된다	0	0	0	0	0	0	0	1
이건 아니죠	0	0	1	0	0	0	0	0
이건 안 돼	0	0	0	0	0	1	0	0
이건 어떻고 야야 몽키야 넌 이걸로 가라 야성의 왕국이라고하는데	0	0	0	0	0	0	0	1
이건 있어	0	0	1	0	0	0	0	0
이건 제가 실수해 오케이	0	0	0	1	0	0	0	0
이건 진짜 병신	1	0	0	0	0	0	0	0
이건 진짜 실력이야 내가 한번 해볼게 실력이라고	0	0	0	0	0	0	0	1
이건 진짜 심하네	0	0	1	0	0	0	0	0
이건 진짜 학습이 없나 봐	0	0	0	0	0	0	0	1
이건 피하고 갑시다	0	0	0	0	0	0	0	1
이건 황소연 탓이지 이제는	0	0	1	0	0	0	0	0
이걸 그래 한 명씩 가고 문 열고 아니 내려가 머리를 밟으면 안 올라가	0	0	0	0	0	0	1	0
이걸 깨긴 깨도 [유저] 하는 것이 빨랐을까 아니면 이것이 빨랐을까	0	0	1	0	0	0	0	0
이걸 누나 요즘 사람들은 뭐라 그러는지 알아요	0	0	1	0	0	0	0	0
이걸 될지 안 될지 어떻게 할 거인데	0	0	0	0	0	1	0	0
이걸 말이	0	0	1	0	0	0	0	0
이걸 먼저 했으면 롤이 더 내용이 더 좋았을 수도 있어 [유저] [유저] [유저] 어 한 팀 원팀이 됐을터인데	0	0	1	0	0	0	0	0
이걸 안 버려	0	0	1	0	0	0	0	0
이걸 안 버려 나를	0	0	1	0	0	0	0	0
이걸 이런 걸 [유저] 로 [유저] 트라라고 그래요	0	0	0	0	0	0	1	0
이걸 이용해야 된다고	0	0	0	0	0	0	0	1
이걸 잘해야 돼	0	0	0	0	0	0	1	0
이걸 쳐먹어 저 분홍색 부분에서 여러번 움직여야 하는 거 아니야	0	0	1	0	0	0	0	0
이걸 출제자가 점수를 많이 따려면 최대 3점을 딸 수 있어 어떻게 하냐면 넌 거짓말이야	0	0	0	0	0	1	0	0
이걸 타서 이 줄을 밀면서 가는 것 같은데 그렇지 이렇게 헐 쳐 헐 쳐 해봐	0	0	0	0	0	0	1	0
이걸로 간다	0	0	1	0	0	0	0	0
이걸로 끝낸다고	0	0	1	0	0	0	0	0
이걸로 이렇게 가야 된다	0	0	0	0	0	0	0	1
이걸로 하겠다 그러면	0	0	1	0	0	0	0	0
이것까지 하고 반은 다음에 하자	0	0	1	0	0	0	0	0
이것도 계단 만들어야 되지 않아	0	0	1	0	0	0	0	0
이것도 계단을 쌓아서 가야 돼	0	0	0	0	0	0	0	1
이것도 난 이걸 왜 걸린지 진짜 이해가 안 가 걸리고 싶어가지고 지금 덕에 저거 빌드업 하는 거야	0	0	0	0	0	0	0	1
이것도 쉽지않아 colors 아 진짜	0	0	0	0	1	0	0	0
이것도 안 돼요	0	0	0	0	0	1	0	0
이것도 왜 오른쪽에 유령이 있다	0	0	1	0	0	0	0	0
이것도 틀려 룰이 맞냐	0	0	1	0	0	0	0	0
이것도 한 명씩 끌어올려야 되냐	0	0	1	0	0	0	0	0
이것만 빼면 되겠네	0	0	1	0	0	0	0	0
이것은 무엇인가요	0	0	0	0	0	0	0	1
이것은 뭡니까	0	0	1	0	0	0	0	0
이것이 0초에서 4초 아니야	0	0	1	0	0	0	0	0
이것이 50만이 넘으면 다음 편도 해보겠습니다	0	0	0	0	0	0	0	1
이것이 [유저] 하자고 한 내 탓이냐	0	0	1	0	0	0	0	0
이것이 [유저] 들이지	0	0	1	0	0	0	0	0
이것이 간단간당하게 이것이	0	0	1	0	0	0	0	0
이것이 게임이 다주 가자	0	0	0	0	0	0	0	1
이것이 게임이야	0	0	1	0	0	0	0	0
이것이 계단형이 되야되는거 아니에요	0	0	1	0	0	0	0	0
이것이 그거야	0	0	1	0	0	0	0	0
이것이 근데 이 맵 자체가 투플레이어였거든	0	0	0	0	0	0	0	1
이것이 끝과 끝이야	0	0	1	0	0	0	0	0
이것이 끝나는것이 아니야	0	0	1	0	0	0	0	0
이것이 나온지 얼마 안 됐는데 리뷰가 엄청 좋더라고	0	0	0	0	0	0	0	1
이것이 내 [유저] 컷이야	0	0	1	0	0	0	0	0
이것이 내 피지컬이라고 001 001 058 누구냐	0	0	1	0	0	0	0	0
이것이 내가 반이 이것이 다른 애랑 같이 아니 얘들아 밑에 것도 빨리 쳐줘야지 우리가 위로 갈 수밖에 없게 만들잖아	0	0	0	0	0	0	0	1
이것이 다 같이 가서 다 눌러야 되네	0	0	0	0	0	0	0	1
이것이 더럽게 많네	0	0	1	0	0	0	0	0
이것이 돈 푸쉬 밟으면 진짜 대머리 정어로 누르지 말라고해 앞으로 가죠	0	0	0	0	0	0	0	1
이것이 되네	0	0	1	0	0	0	0	0
이것이 드물어 아이가 그래	0	0	0	0	0	0	1	0
이것이 딱 가운데 여기 오지	0	0	0	0	0	0	0	1
이것이 또 배고파지고 이러면 안 되니까 빨리빨리 가야 되거든요	0	0	0	0	0	0	0	1
이것이 마지막 기회야	0	0	1	0	0	0	0	0
이것이 마지막 판인가	0	0	0	0	0	0	0	1
이것이 막 싸움이지	0	0	1	0	0	0	0	0
이것이 말이 되나	0	0	1	0	0	0	0	0
이것이 맞는 거 같아	0	0	1	0	0	0	0	0
이것이 맞지	0	0	1	0	0	0	0	0
이것이 면허 있는 사람이야	0	0	1	0	0	0	0	0
이것이 몇 라운드까지 있어	0	0	1	0	0	0	0	0
이것이 무슨 말이고	0	0	1	0	0	0	0	0
이것이 무슨 말이야	0	0	1	0	0	0	0	0
이것이 무슨 생물이죠	0	0	1	0	0	0	0	0
이것이 뭐 깔짝 왜 한 거예요	0	0	1	0	0	0	0	0
이것이 뭐 하는 거예요	0	0	1	0	0	0	0	0
이것이 뭐냐면은 루테 밖에 없는거야	0	0	1	0	0	0	0	0
이것이 뭐야	0	0	0	0	1	0	0	0
이것이 뭐죠	0	0	1	0	0	0	0	0
이것이 뭐지	0	0	1	0	0	0	0	0
이것이 뭔데	0	0	1	0	0	0	0	0
이것이 뭔데 아 뭔데	0	0	1	0	0	0	0	0
이것이 뭔데 점프 [유저] 투 윈	0	0	0	0	0	0	0	1
이것이 뭔지 [유저] 돼요	0	0	1	0	0	0	0	0
이것이 뭘까	0	0	1	0	0	0	0	0
이것이 바로 개인주의를 넘은 이기주의입니다	0	0	0	0	0	0	0	1
이것이 발사되는 거네	0	0	1	0	0	0	0	0
이것이 버튼을 건드리면 안 되는구나	0	0	1	0	0	0	0	0
이것이 보고 있을 때 위치가 바뀌거든 보면서 바꿔야 돼	0	0	0	0	0	0	0	1
이것이 보니까 말이 안되면 게임이 힘들어	0	0	0	0	0	1	0	0
이것이 봐봐	0	0	0	0	0	0	0	1
이것이 삼각형을 만들 수 있거든요	0	0	1	0	0	0	0	0
이것이 서로 한몸이 될 때 진짜 엄청 짜릿해	0	0	0	0	0	0	0	1
이것이 스크롤이 1번님 1번님 여덟 명이 있어야지 올라갈 수 있어요	0	0	1	0	0	0	0	0
이것이 아니라	0	0	1	0	0	0	0	0
이것이 안됐네	0	0	1	0	0	0	0	0
이것이 약간 인원 수 차이가 있나 봐	0	0	0	0	0	0	0	1
이것이 어떻게 이르케 돼	0	0	0	0	0	1	0	0
이것이 여기로 갈지	0	0	1	0	0	0	0	0
이것이 역대급 날인다 뭐야	0	0	0	0	1	0	0	0
이것이 와 진짜 와 미쳤다	1	0	0	0	0	0	0	0
이것이 왜 어렵지	0	0	1	0	0	0	0	0
이것이 왜 이렇게 무서워	0	0	1	0	0	0	0	0
이것이 우리가 3명이 여기로 가면은 나머지 3명은 여기서 올 준비를 해야 돼	0	0	0	0	0	0	0	1
이것이 우리가 외워야 돼	0	0	0	0	0	0	0	1
이것이 우주하마 인성의 실체입니다	0	0	1	0	0	0	0	0
이것이 이 점프력이면은 이 벌레가 왼쪽으로 좀 갔을 때 지금 같은 때에 점프를 하면서 밟을 수 있을 것 같거든	0	0	0	0	0	0	0	1
이것이 이것이 이것이 진짜 헷갈려 가야돼	0	0	0	0	0	0	0	1
이것이 이렇게 오래 할 게임인가	0	0	0	0	0	0	0	1
이것이 이렇게 퍼서 우리 지금 현대인들이 이렇게 하잖아	0	0	1	0	0	0	0	0
이것이 일단 내려간 다음에 다시 올라가야 돼요	0	0	0	0	0	0	0	1
이것이 자기를 찾는 거인데 어쩌라고 자기중심적이야	0	0	1	0	0	0	0	0
이것이 자유다	0	0	1	0	0	0	0	0
이것이 잠깐만 하나 둘 어 이거 이네	0	0	0	0	0	0	0	1
이것이 장력을 조심하라고 각자 줄이 얼만큼 늘어나는지 적당히 생각을 해준 다음에 점프하고 너무 앞으로 멀리 가지 말고 그렇다고 뒤로 와가지고 밀어가지고 갈 공간이 없게 말리지 말고 적당히 거리를 유지해 미안 오케이 칠 쓰지 말고 그렇지 가가가가가가가가가 가라고 좋아 7시간 있으면 가라고 뒤에서 쫓아오니까 그래 스톱 너 내려가 보라색 내려가 앞으로 땡겨	0	0	0	0	1	0	0	0
이것이 재밌다는데 이건 보자	0	0	1	0	0	0	0	0
이것이 재밌어	0	0	1	0	0	0	0	0
이것이 점 따고 다 그거 좋은 거 아니에요	0	0	1	0	0	0	0	0
이것이 점프가	0	0	0	0	0	0	0	1
이것이 점프를 하네 스페이스 누르면 앞으로 점프를 하고 잠깐 미안해	0	0	0	0	0	0	0	1
이것이 제가 공략을 걸었거든요	0	0	0	0	0	0	0	1
이것이 좀 그거야	0	0	1	0	0	0	0	0
이것이 좀 조심해서 일단 다 붙어야될 것 같은데 밀기 8번 내려오시고 8번 내려와서 밀고 하나 둘 삼 멈춰 멈춰 멈춰 열쇠 먼저 먹어야되는거 아니야	0	0	0	0	0	0	0	1
이것이 좋아	0	0	0	0	0	0	1	0
이것이 중간에 저렇게 무너지거든요	0	0	1	0	0	0	0	0
이것이 지금 괜찮아요	0	0	1	0	0	0	0	0
이것이 지금 보면은 밭이잖아	0	0	1	0	0	0	0	0
이것이 진정 1인 8강인가	0	0	0	0	0	0	0	1
이것이 진짜 뭔지 알지	0	0	1	0	0	0	0	0
이것이 진짜 어렵네	0	0	1	0	0	0	0	0
이것이 진짜 헷갈려	0	0	1	0	0	0	0	0
이것이 진짜 헷갈려 여기 여기 여기 그렇지	0	0	0	0	0	0	1	0
이것이 짜릿한 것이 있구나	0	0	1	0	0	0	0	0
이것이 처각 그것이 [유저] 형님의 이것 때문에 이름을	0	0	1	0	0	0	0	0
이것이 체인이야	0	0	1	0	0	0	0	0
이것이 최대인거 아니야	0	0	1	0	0	0	0	0
이것이 코인이 하나만 먹으면 돼	0	0	1	0	0	0	0	0
이것이 팀이야	0	0	1	0	0	0	0	0
이것이 하다보면 주인공병이 살짝씩 오거든요	0	0	1	0	0	0	0	0
이것이 하이 기안만 넣고 하지 마요 가만히 있어 도움 안 돼	0	0	0	0	0	1	0	0
이것이 한 명은 쏘는 거고 한 명은 운전하는 거네	0	0	1	0	0	0	0	0
이것이 한 팀처럼 두 팀으로 [유저] 팀 해안 팀으로 가는 거예요	0	0	0	0	0	0	0	1
이것이 해안저스지	0	0	0	0	0	0	0	1
이것이 현대사회의 고충이죠	0	0	1	0	0	0	0	0
이것이 협동이야	0	0	1	0	0	0	0	0
이것이 활성화됐어 얘들아	0	0	1	0	0	0	0	0
이겼다라는데	0	0	0	0	0	0	1	0
이곳은 [유저] 현재 [유저] 상황에 눈이 내리고 있는데요	0	0	1	0	0	0	0	0
이기네 앨배 씁쓸한 뜻 아니야	0	0	1	0	0	0	0	0
이기적인 녀석아	0	0	1	0	0	0	0	0
이기적인 행동	0	0	1	0	0	0	0	0
이기주의 양보좀 하라고 빨리 들어가기나 해요	0	0	0	0	0	0	0	1
이긴거 같아 내가 으아아아아아아아아아아	0	0	0	0	1	0	0	0
이끼놈들아	0	0	1	0	0	0	0	0
이내인길래 새끼들아	1	0	0	0	0	0	0	0
이놈 이놈 앞서가지 않아요	0	0	0	0	0	0	0	1
이대로 둬봐	0	0	0	0	0	0	0	1
이대로 출발할 거야	0	0	1	0	0	0	0	0
이따 내가 힘들까봐 다 깨주려고 하는 너희들의 모습 어 어 잠깐만 좀 더 더 빠르다	0	0	0	0	0	0	0	1
이따가 들을끼야	0	0	0	0	0	0	0	1
이때 가야지	0	0	0	0	0	0	0	1
이때쯤에 나는 게이다	0	0	1	0	0	0	0	0
이래야 실력이 비슷하지	0	0	1	0	0	0	0	0
이러고 보지 마	1	0	0	0	0	0	0	0
이러다가 내가 너 믿고 있어 싸울게 해야지	0	0	0	0	0	0	0	1
이러면 누가 그때까지 문제였는지가 나오긴 한다	0	0	0	0	0	0	0	1
이러면 되잖아	0	0	1	0	0	0	0	0
이러면 어유 [유저] 가 살았다	0	0	0	0	0	0	1	0
이러면은 다시 시작 안 하겠다 안 누르면 되네	0	0	1	0	0	0	0	0
이런 거 탑 쌓아서	0	0	1	0	0	0	0	0
이런 거 확실하지않아 이 자식들아 디코방에 올려봐 [유저] 방에 올렸다	0	0	0	0	0	0	0	1
이런 걸 자 다음 스탑 와치 [유저] 해석은요	0	0	0	0	0	0	0	1
이런 게임 할 땐 최대한 띠껍긴 걸로 해야 되지	0	0	0	0	0	0	0	1
이런 게임은 한국인은 못 깨는 게임이라고 합니다	0	0	1	0	0	0	0	0
이런 게임이었지	0	0	1	0	0	0	0	0
이런 길맨 receives 야 도원아 니가 길맨 얼굴도 없고 뼈도 없어 뼈도 없어	0	0	0	0	0	0	0	1
이런 꼬기 싫어	0	0	1	0	0	0	0	0
이런 느낌으로 가야 된다	0	0	0	0	0	0	0	1
이런 식으로	0	0	1	0	0	0	0	0
이런 식으로 오케이 알겠습니다	0	0	0	0	0	0	1	0
이런 식으로 하면 되는 거네요	0	0	1	0	0	0	0	0
이런 식으로 하면 안 돼	0	0	0	0	0	1	0	0
이런 컨텐츠가 있다고하니 잠시 컷	0	0	0	0	0	0	0	1
이런 턴이 없었거든	0	0	1	0	0	0	0	0
이런 함정이 숨어있다니	0	0	1	0	0	0	0	0
이런 행제가 아 씨 잠깐만 같이 와 같이 와	0	0	0	0	1	0	0	0
이런거 안합니다	0	0	1	0	0	0	0	0
이런거 해야하거든요	0	0	0	0	0	0	0	1
이런건 잘해	0	0	0	0	0	0	1	0
이런걸 시행착오라고 합니다	0	0	1	0	0	0	0	0
이런식으로 알겠죠	0	0	1	0	0	0	0	0
이럴 거 없잖아	0	0	1	0	0	0	0	0
이럴 줄 알았거든	0	0	1	0	0	0	0	0
이렇게 20개 먹어야 돼	0	0	1	0	0	0	0	0
이렇게 가도 되나	0	0	0	0	0	0	0	1
이렇게 가면 되겠다 가자	0	0	0	0	0	0	0	1
이렇게 가면 되잖아	0	0	0	0	0	0	0	1
